Name,Geography,Year,Month,tot_evic,med_amount,mean_amount
Addison,City,,,2401,1470,1870.02182322999
Aledo,City,2020,7,1,,
Aledo,City,2021,11,1,,
Aledo,City,2022,6,1,,
Allen,City,2020,1,43,,
Allen,City,2020,2,45,,
Allen,City,2020,3,17,,
Allen,City,2020,4,1,,
Allen,City,2020,5,6,,
Allen,City,2020,6,7,,
Allen,City,2020,7,4,,
Allen,City,2020,8,8,,
Allen,City,2020,9,16,,
Allen,City,2020,10,4,,
Allen,City,2020,11,20,,
Allen,City,2020,12,8,,
Allen,City,2021,1,17,,
Allen,City,2021,2,8,,
Allen,City,2021,3,15,,
Allen,City,2021,4,8,,
Allen,City,2021,5,8,,
Allen,City,2021,6,17,,
Allen,City,2021,7,17,,
Allen,City,2021,8,17,,
Allen,City,2021,9,21,,
Allen,City,2021,10,33,,
Allen,City,2021,11,41,,
Allen,City,2021,12,17,,
Allen,City,2022,1,25,,
Allen,City,2022,2,43,,
Allen,City,2022,3,35,,
Allen,City,2022,4,20,,
Allen,City,2022,5,15,,
Allen,City,2022,6,23,,
Allen,City,2022,8,26,,
Allen,City,2022,10,17,,
Allen,City,2022,11,5,,
Allen,City,,,1,2070,2070
Anna,City,2020,1,10,,
Anna,City,2020,2,5,,
Anna,City,2020,3,8,,
Anna,City,2020,6,4,,
Anna,City,2020,7,4,,
Anna,City,2020,8,1,,
Anna,City,2020,9,2,,
Anna,City,2020,10,3,,
Anna,City,2020,11,2,,
Anna,City,2020,12,2,,
Anna,City,2021,1,2,,
Anna,City,2021,2,1,,
Anna,City,2021,3,1,,
Anna,City,2021,4,3,,
Anna,City,2021,5,5,,
Anna,City,2021,6,5,,
Anna,City,2021,7,5,,
Anna,City,2021,8,1,,
Anna,City,2021,9,3,,
Anna,City,2021,10,4,,
Anna,City,2021,12,6,,
Anna,City,2022,1,2,,
Anna,City,2022,2,1,,
Anna,City,2022,3,2,,
Anna,City,2022,4,1,,
Anna,City,2022,5,7,,
Anna,City,2022,6,3,,
Anna,City,2022,8,6,,
Anna,City,2022,10,2,,
Argyle,City,2019,3,1,,
Argyle,City,2019,6,2,,
Argyle,City,2019,11,1,,
Argyle,City,2020,1,2,,
Argyle,City,2020,2,2,,
Argyle,City,2020,3,1,,
Argyle,City,2020,4,1,,
Argyle,City,2020,6,1,,
Argyle,City,2020,11,1,,
Argyle,City,2021,9,1,,
Argyle,City,2022,1,1,,
Argyle,City,2022,9,1,,
Argyle,City,2022,11,2,,
Arlington,City,2020,1,775,,
Arlington,City,2020,2,745,,
Arlington,City,2020,3,330,,
Arlington,City,2020,4,16,,
Arlington,City,2020,5,61,,
Arlington,City,2020,6,113,,
Arlington,City,2020,7,116,,
Arlington,City,2020,8,291,,
Arlington,City,2020,9,280,,
Arlington,City,2020,10,257,,
Arlington,City,2020,11,293,,
Arlington,City,2020,12,305,,
Arlington,City,2021,1,370,,
Arlington,City,2021,2,172,,
Arlington,City,2021,3,297,,
Arlington,City,2021,4,265,,
Arlington,City,2021,5,260,,
Arlington,City,2021,6,235,,
Arlington,City,2021,7,279,,
Arlington,City,2021,8,253,,
Arlington,City,2021,9,409,,
Arlington,City,2021,10,448,,
Arlington,City,2021,11,408,,
Arlington,City,2021,12,414,,
Arlington,City,2022,1,547,,
Arlington,City,2022,2,655,,
Arlington,City,2022,3,619,,
Arlington,City,2022,4,468,,
Arlington,City,2022,5,623,,
Arlington,City,2022,6,616,,
Arlington,City,2022,7,544,,
Arlington,City,2022,8,701,,
Arlington,City,2022,9,851,,
Arlington,City,2022,10,757,,
Arlington,City,2022,11,600,,
Arlington,City,,,4,3155,3155
Aubrey,City,2019,1,5,,
Aubrey,City,2019,2,3,,
Aubrey,City,2019,3,3,,
Aubrey,City,2019,4,2,,
Aubrey,City,2019,5,4,,
Aubrey,City,2019,7,3,,
Aubrey,City,2019,8,7,,
Aubrey,City,2019,9,6,,
Aubrey,City,2019,10,6,,
Aubrey,City,2019,12,3,,
Aubrey,City,2020,1,2,,
Aubrey,City,2020,2,7,,
Aubrey,City,2020,3,3,,
Aubrey,City,2020,4,1,,
Aubrey,City,2020,5,2,,
Aubrey,City,2020,6,3,,
Aubrey,City,2020,7,1,,
Aubrey,City,2020,8,2,,
Aubrey,City,2020,9,3,,
Aubrey,City,2020,12,3,,
Aubrey,City,2021,2,2,,
Aubrey,City,2021,3,3,,
Aubrey,City,2021,4,1,,
Aubrey,City,2021,5,1,,
Aubrey,City,2021,6,3,,
Aubrey,City,2021,8,3,,
Aubrey,City,2021,9,17,,
Aubrey,City,2021,10,1,,
Aubrey,City,2021,11,1,,
Aubrey,City,2021,12,1,,
Aubrey,City,2022,1,34,,
Aubrey,City,2022,2,16,,
Aubrey,City,2022,3,7,,
Aubrey,City,2022,4,11,,
Aubrey,City,2022,5,10,,
Aubrey,City,2022,6,10,,
Aubrey,City,2022,7,7,,
Aubrey,City,2022,8,15,,
Aubrey,City,2022,9,4,,
Aubrey,City,2022,10,8,,
Aubrey,City,2022,11,2,,
Azle,City,2020,1,5,,
Azle,City,2020,2,3,,
Azle,City,2020,3,3,,
Azle,City,2020,6,3,,
Azle,City,2020,7,4,,
Azle,City,2020,8,4,,
Azle,City,2020,9,6,,
Azle,City,2020,10,3,,
Azle,City,2020,11,6,,
Azle,City,2020,12,4,,
Azle,City,2021,1,6,,
Azle,City,2021,2,1,,
Azle,City,2021,3,4,,
Azle,City,2021,4,3,,
Azle,City,2021,5,6,,
Azle,City,2021,6,5,,
Azle,City,2021,7,3,,
Azle,City,2021,8,5,,
Azle,City,2021,9,3,,
Azle,City,2021,10,10,,
Azle,City,2021,11,4,,
Azle,City,2021,12,2,,
Azle,City,2022,1,2,,
Azle,City,2022,2,4,,
Azle,City,2022,3,2,,
Azle,City,2022,4,3,,
Azle,City,2022,5,6,,
Azle,City,2022,6,3,,
Azle,City,2022,7,5,,
Azle,City,2022,8,14,,
Azle,City,2022,9,8,,
Azle,City,2022,10,6,,
Azle,City,2022,11,8,,
Balch Springs,City,,,2111,1295,1925.61278678679
Bartonville,City,2019,7,1,,
Bartonville,City,2021,3,1,,
Bartonville,City,2022,4,1,,
Bartonville,City,2022,5,1,,
Bartonville,City,2022,7,1,,
Bedford,City,2020,1,113,,
Bedford,City,2020,2,94,,
Bedford,City,2020,3,40,,
Bedford,City,2020,5,6,,
Bedford,City,2020,6,10,,
Bedford,City,2020,7,15,,
Bedford,City,2020,8,26,,
Bedford,City,2020,9,25,,
Bedford,City,2020,10,27,,
Bedford,City,2020,11,25,,
Bedford,City,2020,12,28,,
Bedford,City,2021,1,47,,
Bedford,City,2021,2,14,,
Bedford,City,2021,3,21,,
Bedford,City,2021,4,19,,
Bedford,City,2021,5,13,,
Bedford,City,2021,6,32,,
Bedford,City,2021,7,17,,
Bedford,City,2021,8,50,,
Bedford,City,2021,9,50,,
Bedford,City,2021,10,51,,
Bedford,City,2021,11,39,,
Bedford,City,2021,12,53,,
Bedford,City,2022,1,69,,
Bedford,City,2022,2,53,,
Bedford,City,2022,3,49,,
Bedford,City,2022,4,72,,
Bedford,City,2022,5,78,,
Bedford,City,2022,6,85,,
Bedford,City,2022,7,93,,
Bedford,City,2022,8,74,,
Bedford,City,2022,9,82,,
Bedford,City,2022,10,78,,
Bedford,City,2022,11,67,,
Benbrook,City,2020,1,20,,
Benbrook,City,2020,2,27,,
Benbrook,City,2020,3,12,,
Benbrook,City,2020,5,1,,
Benbrook,City,2020,6,12,,
Benbrook,City,2020,7,26,,
Benbrook,City,2020,8,29,,
Benbrook,City,2020,9,14,,
Benbrook,City,2020,10,20,,
Benbrook,City,2020,11,13,,
Benbrook,City,2020,12,30,,
Benbrook,City,2021,1,23,,
Benbrook,City,2021,2,27,,
Benbrook,City,2021,3,23,,
Benbrook,City,2021,4,20,,
Benbrook,City,2021,5,18,,
Benbrook,City,2021,6,25,,
Benbrook,City,2021,7,12,,
Benbrook,City,2021,8,17,,
Benbrook,City,2021,9,32,,
Benbrook,City,2021,10,19,,
Benbrook,City,2021,11,15,,
Benbrook,City,2021,12,24,,
Benbrook,City,2022,1,41,,
Benbrook,City,2022,2,53,,
Benbrook,City,2022,3,51,,
Benbrook,City,2022,4,46,,
Benbrook,City,2022,5,39,,
Benbrook,City,2022,6,43,,
Benbrook,City,2022,7,47,,
Benbrook,City,2022,8,42,,
Benbrook,City,2022,9,37,,
Benbrook,City,2022,10,30,,
Benbrook,City,2022,11,25,,
Blue Mound,City,2020,5,1,,
Blue Mound,City,2020,6,1,,
Blue Mound,City,2020,8,1,,
Blue Mound,City,2020,10,2,,
Blue Mound,City,2020,11,3,,
Blue Mound,City,2020,12,1,,
Blue Mound,City,2021,4,1,,
Blue Mound,City,2021,5,1,,
Blue Mound,City,2021,6,1,,
Blue Mound,City,2021,7,1,,
Blue Mound,City,2021,8,1,,
Blue Mound,City,2021,9,1,,
Blue Mound,City,2021,11,1,,
Blue Mound,City,2022,2,1,,
Blue Mound,City,2022,3,2,,
Blue Mound,City,2022,4,1,,
Blue Mound,City,2022,5,3,,
Blue Mound,City,2022,6,2,,
Blue Mound,City,2022,7,1,,
Blue Mound,City,2022,8,3,,
Blue Mound,City,2022,9,3,,
Blue Mound,City,2022,10,2,,
Blue Mound,City,2022,11,3,,
Blue Ridge,City,2020,5,4,,
Blue Ridge,City,2020,7,1,,
Blue Ridge,City,2020,8,1,,
Blue Ridge,City,2021,1,1,,
Blue Ridge,City,2021,4,2,,
Blue Ridge,City,2021,7,1,,
Blue Ridge,City,2021,8,1,,
Blue Ridge,City,2021,9,1,,
Blue Ridge,City,2021,10,3,,
Blue Ridge,City,2021,11,2,,
Blue Ridge,City,2022,1,2,,
Blue Ridge,City,2022,2,1,,
Blue Ridge,City,2022,3,2,,
Blue Ridge,City,2022,4,1,,
Blue Ridge,City,2022,5,2,,
Blue Ridge,City,2022,8,2,,
Briar,City,2020,2,2,,
Briar,City,2020,3,1,,
Briar,City,2020,5,1,,
Briar,City,2020,8,1,,
Briar,City,2020,10,2,,
Briar,City,2020,11,1,,
Briar,City,2020,12,1,,
Briar,City,2021,3,2,,
Briar,City,2021,6,1,,
Briar,City,2021,8,1,,
Briar,City,2021,9,1,,
Briar,City,2021,12,2,,
Briar,City,2022,1,5,,
Briar,City,2022,3,4,,
Briar,City,2022,4,2,,
Briar,City,2022,5,1,,
Briar,City,2022,6,2,,
Briar,City,2022,7,3,,
Briar,City,2022,8,4,,
Briar,City,2022,9,4,,
Briar,City,2022,10,1,,
Briar,City,2022,11,1,,
Burleson,City,2020,1,6,,
Burleson,City,2020,2,2,,
Burleson,City,2020,8,2,,
Burleson,City,2020,9,2,,
Burleson,City,2020,10,1,,
Burleson,City,2020,12,1,,
Burleson,City,2021,3,1,,
Burleson,City,2021,5,1,,
Burleson,City,2021,6,2,,
Burleson,City,2021,7,3,,
Burleson,City,2021,9,2,,
Burleson,City,2021,10,4,,
Burleson,City,2021,11,4,,
Burleson,City,2021,12,3,,
Burleson,City,2022,1,2,,
Burleson,City,2022,2,1,,
Burleson,City,2022,3,2,,
Burleson,City,2022,4,1,,
Burleson,City,2022,5,2,,
Burleson,City,2022,7,1,,
Burleson,City,2022,8,2,,
Burleson,City,2022,9,1,,
Burleson,City,2022,10,1,,
Burleson,City,2022,11,1,,
Carrollton,City,2019,1,79,,
Carrollton,City,2019,2,67,,
Carrollton,City,2019,3,58,,
Carrollton,City,2019,4,60,,
Carrollton,City,2019,5,68,,
Carrollton,City,2019,6,63,,
Carrollton,City,2019,7,86,,
Carrollton,City,2019,8,81,,
Carrollton,City,2019,9,73,,
Carrollton,City,2019,10,80,,
Carrollton,City,2019,11,63,,
Carrollton,City,2019,12,75,,
Carrollton,City,2020,1,77,,
Carrollton,City,2020,2,61,,
Carrollton,City,2020,3,40,,
Carrollton,City,2020,4,6,,
Carrollton,City,2020,5,4,,
Carrollton,City,2020,6,9,,
Carrollton,City,2020,7,10,,
Carrollton,City,2020,8,17,,
Carrollton,City,2020,9,18,,
Carrollton,City,2020,10,25,,
Carrollton,City,2020,11,33,,
Carrollton,City,2020,12,38,,
Carrollton,City,2021,1,36,,
Carrollton,City,2021,2,27,,
Carrollton,City,2021,3,34,,
Carrollton,City,2021,4,35,,
Carrollton,City,2021,5,42,,
Carrollton,City,2021,6,31,,
Carrollton,City,2021,7,33,,
Carrollton,City,2021,8,53,,
Carrollton,City,2021,9,54,,
Carrollton,City,2021,10,55,,
Carrollton,City,2021,11,43,,
Carrollton,City,2021,12,23,,
Carrollton,City,2022,1,54,,
Carrollton,City,2022,2,60,,
Carrollton,City,2022,3,47,,
Carrollton,City,2022,4,60,,
Carrollton,City,2022,5,57,,
Carrollton,City,2022,6,64,,
Carrollton,City,2022,7,85,,
Carrollton,City,2022,8,82,,
Carrollton,City,2022,9,61,,
Carrollton,City,2022,10,69,,
Carrollton,City,2022,11,85,,
Carrollton,City,,,2037,1460,2025.8682283219
Cedar Hill,City,,,3086,1748.5,2531.60723413026
Celina,City,2019,5,1,,
Celina,City,2019,10,1,,
Celina,City,2020,1,3,,
Celina,City,2020,2,2,,
Celina,City,2020,5,1,,
Celina,City,2020,6,2,,
Celina,City,2020,7,2,,
Celina,City,2020,8,1,,
Celina,City,2020,9,1,,
Celina,City,2020,11,3,,
Celina,City,2020,12,1,,
Celina,City,2021,1,3,,
Celina,City,2021,3,1,,
Celina,City,2021,6,3,,
Celina,City,2021,7,1,,
Celina,City,2021,8,1,,
Celina,City,2021,9,1,,
Celina,City,2021,10,1,,
Celina,City,2022,1,2,,
Celina,City,2022,2,3,,
Celina,City,2022,3,3,,
Celina,City,2022,4,4,,
Celina,City,2022,5,2,,
Celina,City,2022,6,4,,
Celina,City,2022,8,4,,
Celina,City,2022,10,1,,
Cockrell Hill,City,,,135,850,1527.81033613445
Colleyville,City,2020,1,4,,
Colleyville,City,2020,2,2,,
Colleyville,City,2020,5,1,,
Colleyville,City,2020,7,1,,
Colleyville,City,2020,8,1,,
Colleyville,City,2020,11,2,,
Colleyville,City,2021,2,1,,
Colleyville,City,2021,4,1,,
Colleyville,City,2021,6,1,,
Colleyville,City,2021,7,1,,
Colleyville,City,2021,8,1,,
Colleyville,City,2021,11,2,,
Colleyville,City,2022,4,1,,
Colleyville,City,2022,5,2,,
Colleyville,City,2022,6,1,,
Colleyville,City,2022,7,1,,
Colleyville,City,2022,9,1,,
Colleyville,City,2022,11,1,,
Combine,City,,,6,1432.835,1432.835
Coppell,City,2019,11,1,,
Coppell,City,2020,7,1,,
Coppell,City,,,425,1867.5,2392.2822826087
Copper Canyon,City,2019,3,1,,
Copper Canyon,City,2020,9,1,,
Corinth,City,2019,1,2,,
Corinth,City,2019,2,1,,
Corinth,City,2019,3,2,,
Corinth,City,2019,4,3,,
Corinth,City,2019,5,4,,
Corinth,City,2019,6,6,,
Corinth,City,2019,7,6,,
Corinth,City,2019,8,5,,
Corinth,City,2019,9,8,,
Corinth,City,2019,10,4,,
Corinth,City,2019,11,5,,
Corinth,City,2019,12,3,,
Corinth,City,2020,1,7,,
Corinth,City,2020,2,11,,
Corinth,City,2020,3,4,,
Corinth,City,2020,8,7,,
Corinth,City,2020,9,1,,
Corinth,City,2020,11,2,,
Corinth,City,2020,12,2,,
Corinth,City,2021,1,3,,
Corinth,City,2021,2,2,,
Corinth,City,2021,3,3,,
Corinth,City,2021,4,2,,
Corinth,City,2021,5,1,,
Corinth,City,2021,6,2,,
Corinth,City,2021,7,3,,
Corinth,City,2021,8,3,,
Corinth,City,2021,9,3,,
Corinth,City,2021,10,4,,
Corinth,City,2021,11,5,,
Corinth,City,2021,12,4,,
Corinth,City,2022,1,4,,
Corinth,City,2022,2,5,,
Corinth,City,2022,3,2,,
Corinth,City,2022,4,4,,
Corinth,City,2022,5,2,,
Corinth,City,2022,6,7,,
Corinth,City,2022,7,5,,
Corinth,City,2022,8,10,,
Corinth,City,2022,9,8,,
Corinth,City,2022,10,6,,
Corinth,City,2022,11,7,,
Corral City,City,2020,10,1,,
Cross Roads,City,2019,1,5,,
Cross Roads,City,2019,2,2,,
Cross Roads,City,2019,3,1,,
Cross Roads,City,2019,4,2,,
Cross Roads,City,2019,5,2,,
Cross Roads,City,2019,6,3,,
Cross Roads,City,2019,8,1,,
Cross Roads,City,2019,9,1,,
Cross Roads,City,2019,10,1,,
Cross Roads,City,2019,12,2,,
Cross Roads,City,2020,1,2,,
Cross Roads,City,2020,6,1,,
Cross Roads,City,2020,10,2,,
Cross Roads,City,2020,11,1,,
Cross Roads,City,2021,6,1,,
Cross Roads,City,2021,9,1,,
Cross Roads,City,2021,10,1,,
Cross Roads,City,2021,11,1,,
Cross Roads,City,2021,12,1,,
Cross Roads,City,2022,1,1,,
Cross Roads,City,2022,7,1,,
Cross Roads,City,2022,8,1,,
Cross Roads,City,2022,9,1,,
Crowley,City,2020,1,18,,
Crowley,City,2020,2,27,,
Crowley,City,2020,3,11,,
Crowley,City,2020,5,4,,
Crowley,City,2020,6,4,,
Crowley,City,2020,7,7,,
Crowley,City,2020,8,14,,
Crowley,City,2020,9,15,,
Crowley,City,2020,10,6,,
Crowley,City,2020,11,16,,
Crowley,City,2020,12,14,,
Crowley,City,2021,1,14,,
Crowley,City,2021,2,7,,
Crowley,City,2021,3,10,,
Crowley,City,2021,4,14,,
Crowley,City,2021,5,8,,
Crowley,City,2021,6,12,,
Crowley,City,2021,7,5,,
Crowley,City,2021,8,8,,
Crowley,City,2021,9,16,,
Crowley,City,2021,10,16,,
Crowley,City,2021,11,13,,
Crowley,City,2021,12,13,,
Crowley,City,2022,1,18,,
Crowley,City,2022,2,10,,
Crowley,City,2022,3,21,,
Crowley,City,2022,4,20,,
Crowley,City,2022,5,16,,
Crowley,City,2022,6,16,,
Crowley,City,2022,7,22,,
Crowley,City,2022,8,44,,
Crowley,City,2022,9,45,,
Crowley,City,2022,10,29,,
Crowley,City,2022,11,30,,
Dallas,City,2019,1,177,,
Dallas,City,2019,2,163,,
Dallas,City,2019,3,110,,
Dallas,City,2019,4,149,,
Dallas,City,2019,5,181,,
Dallas,City,2019,6,187,,
Dallas,City,2019,7,220,,
Dallas,City,2019,8,194,,
Dallas,City,2019,9,217,,
Dallas,City,2019,10,195,,
Dallas,City,2019,11,173,,
Dallas,City,2019,12,203,,
Dallas,City,2020,1,400,,
Dallas,City,2020,2,329,,
Dallas,City,2020,3,203,,
Dallas,City,2020,4,12,,
Dallas,City,2020,5,9,,
Dallas,City,2020,6,32,,
Dallas,City,2020,7,19,,
Dallas,City,2020,8,58,,
Dallas,City,2020,9,117,,
Dallas,City,2020,10,122,,
Dallas,City,2020,11,105,,
Dallas,City,2020,12,86,,
Dallas,City,2021,1,105,,
Dallas,City,2021,2,100,,
Dallas,City,2021,3,142,,
Dallas,City,2021,4,74,,
Dallas,City,2021,5,104,,
Dallas,City,2021,6,128,,
Dallas,City,2021,7,87,,
Dallas,City,2021,8,145,,
Dallas,City,2021,9,158,,
Dallas,City,2021,10,166,,
Dallas,City,2021,11,217,,
Dallas,City,2021,12,137,,
Dallas,City,2022,1,192,,
Dallas,City,2022,2,142,,
Dallas,City,2022,3,163,,
Dallas,City,2022,4,142,,
Dallas,City,2022,5,159,,
Dallas,City,2022,6,233,,
Dallas,City,2022,7,86,,
Dallas,City,2022,8,233,,
Dallas,City,2022,9,99,,
Dallas,City,2022,10,179,,
Dallas,City,2022,11,183,,
Dallas,City,,,123435,1313.29,1939.1361355719
Dalworthington Gardens,City,2020,1,4,,
Dalworthington Gardens,City,2020,2,2,,
Dalworthington Gardens,City,2020,10,1,,
Dalworthington Gardens,City,2020,12,2,,
Dalworthington Gardens,City,2021,7,1,,
Dalworthington Gardens,City,2021,8,1,,
Dalworthington Gardens,City,2021,10,1,,
Dalworthington Gardens,City,2022,2,2,,
Dalworthington Gardens,City,2022,7,1,,
Dalworthington Gardens,City,2022,9,1,,
Dalworthington Gardens,City,2022,10,5,,
Dalworthington Gardens,City,2022,11,1,,
Decatur,City,2020,12,1,,
Decatur,City,2022,10,1,,
Denton,City,2019,1,123,,
Denton,City,2019,2,115,,
Denton,City,2019,3,84,,
Denton,City,2019,4,112,,
Denton,City,2019,5,127,,
Denton,City,2019,6,115,,
Denton,City,2019,7,112,,
Denton,City,2019,8,121,,
Denton,City,2019,9,117,,
Denton,City,2019,10,119,,
Denton,City,2019,11,142,,
Denton,City,2019,12,143,,
Denton,City,2020,1,207,,
Denton,City,2020,2,153,,
Denton,City,2020,3,53,,
Denton,City,2020,4,2,,
Denton,City,2020,5,9,,
Denton,City,2020,6,41,,
Denton,City,2020,7,40,,
Denton,City,2020,8,64,,
Denton,City,2020,9,50,,
Denton,City,2020,10,28,,
Denton,City,2020,11,36,,
Denton,City,2020,12,53,,
Denton,City,2021,1,42,,
Denton,City,2021,2,42,,
Denton,City,2021,3,41,,
Denton,City,2021,4,54,,
Denton,City,2021,5,66,,
Denton,City,2021,6,62,,
Denton,City,2021,7,87,,
Denton,City,2021,8,54,,
Denton,City,2021,9,72,,
Denton,City,2021,10,108,,
Denton,City,2021,11,122,,
Denton,City,2021,12,91,,
Denton,City,2022,1,124,,
Denton,City,2022,2,174,,
Denton,City,2022,3,145,,
Denton,City,2022,4,123,,
Denton,City,2022,5,157,,
Denton,City,2022,6,150,,
Denton,City,2022,7,166,,
Denton,City,2022,8,175,,
Denton,City,2022,9,178,,
Denton,City,2022,10,132,,
Denton,City,2022,11,136,,
Denton,City,,,1,1420,1420
DeSoto,City,,,5637,1405.29,2059.23338662463
DISH,City,2019,1,1,,
DISH,City,2020,1,1,,
DISH,City,2020,6,1,,
Double Oak,City,2019,3,1,,
Double Oak,City,2021,1,1,,
Duncanville,City,,,2941,1559.46,2266.81734230446
Edgecliff Village,City,2020,6,1,,
Edgecliff Village,City,2020,7,1,,
Edgecliff Village,City,2020,11,2,,
Edgecliff Village,City,2021,1,2,,
Edgecliff Village,City,2021,3,1,,
Edgecliff Village,City,2021,4,1,,
Edgecliff Village,City,2021,8,1,,
Edgecliff Village,City,2021,9,1,,
Edgecliff Village,City,2021,12,1,,
Edgecliff Village,City,2022,2,1,,
Edgecliff Village,City,2022,8,1,,
Edgecliff Village,City,2022,11,1,,
Euless,City,2020,1,71,,
Euless,City,2020,2,61,,
Euless,City,2020,3,39,,
Euless,City,2020,4,1,,
Euless,City,2020,5,13,,
Euless,City,2020,6,13,,
Euless,City,2020,7,20,,
Euless,City,2020,8,22,,
Euless,City,2020,9,21,,
Euless,City,2020,10,41,,
Euless,City,2020,11,41,,
Euless,City,2020,12,34,,
Euless,City,2021,1,40,,
Euless,City,2021,2,36,,
Euless,City,2021,3,32,,
Euless,City,2021,4,15,,
Euless,City,2021,5,36,,
Euless,City,2021,6,24,,
Euless,City,2021,7,23,,
Euless,City,2021,8,39,,
Euless,City,2021,9,45,,
Euless,City,2021,10,66,,
Euless,City,2021,11,57,,
Euless,City,2021,12,49,,
Euless,City,2022,1,64,,
Euless,City,2022,2,76,,
Euless,City,2022,3,72,,
Euless,City,2022,4,54,,
Euless,City,2022,5,85,,
Euless,City,2022,6,66,,
Euless,City,2022,7,92,,
Euless,City,2022,8,106,,
Euless,City,2022,9,67,,
Euless,City,2022,10,91,,
Euless,City,2022,11,84,,
Euless,City,,,1,3898.41,3898.41
Everman,City,2020,1,4,,
Everman,City,2020,2,1,,
Everman,City,2020,3,2,,
Everman,City,2020,7,3,,
Everman,City,2020,9,1,,
Everman,City,2020,10,1,,
Everman,City,2020,11,2,,
Everman,City,2020,12,1,,
Everman,City,2021,1,2,,
Everman,City,2021,2,3,,
Everman,City,2021,5,3,,
Everman,City,2021,6,1,,
Everman,City,2021,7,1,,
Everman,City,2021,8,2,,
Everman,City,2021,9,3,,
Everman,City,2021,10,1,,
Everman,City,2022,1,2,,
Everman,City,2022,2,2,,
Everman,City,2022,3,1,,
Everman,City,2022,4,2,,
Everman,City,2022,6,1,,
Everman,City,2022,8,5,,
Everman,City,2022,9,2,,
Everman,City,2022,10,2,,
Everman,City,2022,11,3,,
Fairview,City,2020,1,11,,
Fairview,City,2020,2,1,,
Fairview,City,2020,3,1,,
Fairview,City,2020,6,3,,
Fairview,City,2020,7,1,,
Fairview,City,2020,8,5,,
Fairview,City,2020,9,1,,
Fairview,City,2020,10,2,,
Fairview,City,2020,11,2,,
Fairview,City,2020,12,2,,
Fairview,City,2021,2,1,,
Fairview,City,2021,3,6,,
Fairview,City,2021,4,1,,
Fairview,City,2021,5,2,,
Fairview,City,2021,6,1,,
Fairview,City,2021,8,3,,
Fairview,City,2021,9,7,,
Fairview,City,2021,10,9,,
Fairview,City,2021,11,3,,
Fairview,City,2021,12,3,,
Fairview,City,2022,1,2,,
Fairview,City,2022,2,13,,
Fairview,City,2022,3,9,,
Fairview,City,2022,4,5,,
Fairview,City,2022,5,3,,
Fairview,City,2022,6,3,,
Fairview,City,2022,8,3,,
Fairview,City,2022,10,1,,
Farmers Branch,City,,,2987,1628,2037.88562781186
Farmersville,City,2020,1,3,,
Farmersville,City,2020,2,2,,
Farmersville,City,2020,3,3,,
Farmersville,City,2020,4,1,,
Farmersville,City,2020,5,2,,
Farmersville,City,2020,6,5,,
Farmersville,City,2020,7,4,,
Farmersville,City,2020,8,1,,
Farmersville,City,2020,9,5,,
Farmersville,City,2020,10,4,,
Farmersville,City,2020,11,6,,
Farmersville,City,2021,1,1,,
Farmersville,City,2021,2,3,,
Farmersville,City,2021,3,1,,
Farmersville,City,2021,4,2,,
Farmersville,City,2021,5,1,,
Farmersville,City,2021,6,5,,
Farmersville,City,2021,7,4,,
Farmersville,City,2021,8,4,,
Farmersville,City,2021,9,2,,
Farmersville,City,2021,10,5,,
Farmersville,City,2021,11,6,,
Farmersville,City,2021,12,2,,
Farmersville,City,2022,1,4,,
Farmersville,City,2022,2,5,,
Farmersville,City,2022,3,1,,
Farmersville,City,2022,4,2,,
Farmersville,City,2022,5,3,,
Farmersville,City,2022,6,3,,
Farmersville,City,2022,8,3,,
Farmersville,City,2022,10,1,,
Farmersville,City,2022,11,1,,
Ferris,City,,,4,14000,10313.6666666667
Flower Mound,City,2019,1,10,,
Flower Mound,City,2019,2,13,,
Flower Mound,City,2019,3,10,,
Flower Mound,City,2019,4,9,,
Flower Mound,City,2019,5,10,,
Flower Mound,City,2019,6,12,,
Flower Mound,City,2019,7,10,,
Flower Mound,City,2019,8,6,,
Flower Mound,City,2019,9,4,,
Flower Mound,City,2019,10,7,,
Flower Mound,City,2019,11,6,,
Flower Mound,City,2019,12,9,,
Flower Mound,City,2020,1,15,,
Flower Mound,City,2020,2,11,,
Flower Mound,City,2020,3,7,,
Flower Mound,City,2020,6,3,,
Flower Mound,City,2020,7,3,,
Flower Mound,City,2020,8,1,,
Flower Mound,City,2020,9,3,,
Flower Mound,City,2020,10,1,,
Flower Mound,City,2020,11,5,,
Flower Mound,City,2020,12,4,,
Flower Mound,City,2021,1,3,,
Flower Mound,City,2021,2,4,,
Flower Mound,City,2021,3,5,,
Flower Mound,City,2021,4,3,,
Flower Mound,City,2021,6,11,,
Flower Mound,City,2021,7,3,,
Flower Mound,City,2021,8,4,,
Flower Mound,City,2021,9,7,,
Flower Mound,City,2021,10,4,,
Flower Mound,City,2021,11,5,,
Flower Mound,City,2021,12,4,,
Flower Mound,City,2022,1,4,,
Flower Mound,City,2022,2,10,,
Flower Mound,City,2022,3,13,,
Flower Mound,City,2022,4,4,,
Flower Mound,City,2022,5,11,,
Flower Mound,City,2022,6,12,,
Flower Mound,City,2022,7,12,,
Flower Mound,City,2022,8,10,,
Flower Mound,City,2022,9,7,,
Flower Mound,City,2022,10,10,,
Flower Mound,City,2022,11,8,,
Forest Hill,City,2020,1,8,,
Forest Hill,City,2020,2,10,,
Forest Hill,City,2020,3,6,,
